,C,count,sigma_nor,vocab_index,word,vector,topic,exemplar,word*,pos,x2D,y2D
217,18.693976016318445,97,2.786336893806326,260,0,"[-1.6640972  -3.227106   -1.5099727  -0.00519548  0.82411444 -1.300168
 -2.5971193   0.27417728  1.4428684   0.93893   ]",2,*,0*,10,-1.2175904512405396,14.077049255371094
218,7.124877724229509,96,1.6744518679627765,262,result,"[-0.5315338 -2.4077375 -0.6453529  0.5277361 -1.8521788 -1.1279588
 -3.6181626  2.1098645 -0.7239903  1.1595145]",6,*,result*,2,6.186453819274902,7.53051233291626
219,8.215107539615202,95,1.7836629839985216,263,visualizations,"[ 5.9915060e-01 -2.6415670e+00  1.0676675e-04  9.2029279e-01
 -2.3865817e+00 -2.0593209e+00 -3.8638468e+00  1.0511216e+00
 -2.6493566e+00 -3.4693593e-01]",38,*,visualizations*,5,0.6570670008659363,-7.389026165008545
220,8.397149238126676,94,1.805154299336264,265,current,"[-0.51547784 -2.9471855  -1.189829    0.85245764 -1.195834   -1.1467632
 -3.6872458   1.19451    -0.24577823  1.2412088 ]",-1,,current,89,5.069969654083252,9.50711727142334
221,9.784386323251244,93,1.9452722628812793,267,terms,"[ 0.06881259 -2.5274594   0.08575571  0.47219047 -3.1893265  -1.3335553
 -4.539152    2.1228259  -2.6105874   0.6223306 ]",15,*,terms*,2,5.281841278076172,-7.1924028396606445
222,17.43607966788217,93,2.696983686500833,269,version,"[ 0.7982019  -2.4659545   0.2747107   0.42940307 -3.090897   -1.7313415
 -3.991687    1.3588766  -2.5891736   0.1432107 ]",-1,,version,90,0.7488691806793213,-8.544708251953125
223,10.049184756646222,92,1.975975486831064,270,relevant,"[-0.40273333 -3.0694356  -1.4187998   0.9836909  -1.1547028  -1.1552545
 -3.8719168   1.4259923  -0.6181399   1.1644064 ]",18,,relevant,7,4.358086585998535,8.998486518859863
224,9.198834208377392,92,1.8920247343892334,271,interest,"[ 0.14214818 -2.6514256   0.3533909   1.5233896  -2.8564456  -1.2435566
 -4.4031816   2.2308364  -2.6182024   0.36388874]",37,*,interest*,4,4.072617530822754,-6.496079921722412
225,7.811914484098543,92,1.7551012565756854,273,displays,"[-0.08142763 -2.5862045  -0.7060172   0.50983596 -2.0319746  -1.1609704
 -3.68883     2.1724858  -1.385204    0.7074386 ]",-1,,displays,91,5.635716438293457,7.322718143463135
226,15.745208825351927,92,2.5383147567570092,275,2009,"[-1.5822008  -2.456102   -1.6126803  -0.11463872  0.5572109  -0.86714816
 -0.6606329   0.22526471  0.92426014 -0.08036354]",1,*,2009*,1,-13.197765350341797,-2.7519073486328125
227,12.18557944615157,92,2.186890787658276,276,tion,"[-0.09403997 -2.2484035   2.4294367  -0.46669918 -0.9702925  -1.4715229
 -2.9015048   0.16597223 -0.02727973 -0.0772466 ]",-1,,tion,92,16.44353675842285,-5.084867477416992
228,7.065645121084458,91,1.6847195015073473,278,first,"[-0.5656053  -3.0090055  -1.1257017   0.83230317 -0.8591001  -1.1992779
 -3.4975371   1.0951744  -0.09031356  1.0831231 ]",19,*,first*,3,5.2206339836120605,9.962082862854004
229,8.129868554395077,90,1.7941800926503737,281,low,"[-0.4017681  -3.058492   -1.2701991   0.95345515 -1.3074397  -1.1600058
 -3.9764297   1.1788089  -0.59473145  1.2435579 ]",18,,low,8,4.191479682922363,9.184880256652832
230,14.088679049931141,89,2.3953046184346514,284,list,"[ 0.11789472 -2.522088    0.5938455   0.21607925 -2.545927   -0.9587969
 -4.222423    1.8075399  -1.851628    0.28869992]",23,*,list*,2,4.3648271560668945,-1.3634223937988281
231,20.397650523322277,88,3.037886113428698,286,metaphor,"[ 0.22332501 -2.5208542   0.14881739  0.4093242  -3.2650785  -1.4687668
 -4.406634    1.9296985  -2.7488685   0.4913242 ]",15,,metaphor,3,5.24815559387207,-7.217092037200928
232,27.261024011933504,88,3.7292622276369864,288,doi,"[-0.55502445 -2.3560562   2.063161   -0.58213574 -0.9216048  -1.2301834
 -3.4529793   0.21410218 -0.41873643  0.15201886]",-1,,doi,93,17.14541244506836,-5.843660354614258
233,11.06000812686737,88,2.097266616815252,289,interface,"[ 0.79735905 -2.4487069   0.54218286  0.4296321  -2.6766913  -1.5950159
 -3.792227    1.305512   -2.160333   -0.15650994]",-1,,interface,94,-0.22667913138866425,-9.145798683166504
