,C,count,sigma_nor,vocab_index,word,threshold,vector,topic,exemplar,word*,pos,x2D,y2D
77,8.369228244267854,10,4.052776810782639,264,document,4.587211715273845,"[ 7.704963   -0.50568104 -2.576178    0.77254295  1.3122844  -1.3470957
 -2.4988449   1.7288558  -7.1196737  -0.40072936]",4,,document,17,1.972541093826294,-1.4856833219528198
78,6.282491889082297,8,3.444721964385774,289,konstanz,4.587211715273845,"[ 7.3480353  -0.270022   -1.8423203   0.44741026  0.6478441  -2.0355847
 -2.121577    0.6763031  -7.2076244  -1.1018329 ]",3,,konstanz,9,3.3340141773223877,-18.919536590576172
79,5.38380269033518,8,3.135852527811854,322,occurrences,4.587211715273845,"[ 7.595012   -0.9712734  -2.406503    1.1066805   0.99987733 -1.290789
 -2.2384913   2.6710782  -6.5213237  -1.1772327 ]",2,,occurrences,15,2.0845556259155273,0.9577322006225586
80,4.611320635825584,8,2.870359076602609,328,iteration,4.587211715273845,"[ 7.71818    -0.21055657 -1.886684    0.7286474   1.2651402  -1.4115177
 -2.6918082   2.2810218  -6.779203   -0.9752    ]",-1,,iteration,28,1.200982689857483,0.345344603061676
81,6.56345427046495,8,3.5412855956802303,347,dots,4.587211715273845,"[ 7.22244    -0.29531905 -2.4590719   0.81433624  0.59372485 -1.3622142
 -1.9430957   2.282672   -6.626307   -1.0792991 ]",-1,,dots,29,2.1115071773529053,0.11523965001106262
82,5.671770185635661,8,3.234823738491878,348,upper,4.587211715273845,"[ 6.8586555   0.5072157  -2.0689075   0.24187909  1.2018946  -0.95453984
 -1.7116771   2.1858652  -7.040783   -0.22087966]",1,*,upper*,6,-0.6600824594497681,-1.3884594440460205
83,4.975375411352877,8,2.9954806353750105,363,ability,4.587211715273845,"[ 7.783049   -0.0567929  -1.8476092   0.4117068   1.712435   -1.279395
 -1.5239123   2.1798615  -7.316518   -0.28054002]",-1,,ability,30,0.3084477186203003,-0.44854027032852173
85,5.5857871695008585,8,3.2052723365327718,366,offers,4.587211715273845,"[ 7.617177   -0.1564952  -1.6713055   1.1210009   1.4821     -0.29948914
 -0.9858737   1.6868676  -7.8997087  -0.1135061 ]",0,,offers,6,-36.52753448486328,13.430025100708008
86,5.212064713834839,8,3.0768281041134764,371,chang,4.587211715273845,"[ 7.563404   -0.439804   -1.9437735   0.9082479   0.28555942 -1.8218423
 -2.5246134   0.46826133 -7.0654445  -1.7369808 ]",3,,chang,10,2.685802459716797,-19.304725646972656
89,4.653981813865038,6,2.913041066198511,459,checked,4.587211715273845,"[ 7.590112   -0.2753818  -1.8613434   1.0342703   1.4123304  -0.4966555
 -1.1688648   1.6269624  -7.7511826  -0.19696957]",0,*,checked*,7,-36.292449951171875,13.667571067810059
90,4.637280673543336,6,2.90695741984917,520,wang,4.587211715273845,"[ 7.624698   -0.5511566  -2.0242596   0.86839205  0.28272286 -1.9306352
 -2.5720942   0.4936474  -6.9757314  -1.829714  ]",3,,wang,11,2.6267929077148438,-19.438547134399414
91,4.633957499355203,6,2.905746902715104,521,bremer,4.587211715273845,"[ 7.2954717  -0.18576464 -1.9940251   0.61734354  0.42015135 -1.7480525
 -2.1002069   0.3702458  -7.304665   -1.0889621 ]",3,*,bremer*,12,3.179421901702881,-18.948564529418945
92,4.633957499355203,6,2.905746902715104,522,pascucci,4.587211715273845,"[ 7.255828   -0.30633214 -1.6969026   0.54316497  0.3667966  -1.8506314
 -1.966386    0.419222   -7.1832156  -1.2098901 ]",3,*,pascucci*,13,3.2130990028381348,-18.956716537475586
